fips,election,candidate,party,vote
8103,2016,Rocky de la Fuente,American Delta,1
8103,2016,Alyson Kennedy,Socialist Workers,1
8103,2016,Kyle Kenley Kopitke,Ind. American,1
8103,2016,Frank Atwood,Approval Voting,1
8103,2016,Joseph Allen Maldonado,Independent People,1
8103,2016,Michael A. Maturen,American Solidarity,1
8103,2016,Ryan Alan Scott,Unaffiliated,1
8105,2016,Donald J. Trump,Republican,3085
8105,2016,Hillary Clinton,Democratic,2001
8105,2016,Gary Johnson,Libertarian,232
8105,2016,Dr. Jill Stein,Green,61
8105,2016,Darrell L. Castle,American Constitution,52
8105,2016,Evan McMullin,Unaffiliated,47
8105,2016,Chris Keniston,Veterans of America,21
8105,2016,Rocky de la Fuente,American Delta,8
8105,2016,Mike Smith,Unaffiliated,7
8105,2016,Rod Silva,Nutrition,5
8105,2016,Kyle Kenley Kopitke,Ind. American,4
8105,2016,Gloria LaRiva,Socialism and Liberation,3
8105,2016,Laurence Kotlikoff,Kotlikoff for President,2
8105,2016,Joseph Allen Maldonado,Independent People,2
8105,2016,Ryan Alan Scott,Unaffiliated,2
8105,2016,Frank Atwood,Approval Voting,1
8105,2016,Michael A. Maturen,American Solidarity,1
8107,2016,Hillary Clinton,Democratic,7600
8107,2016,Donald J. Trump,Republican,5230
8107,2016,Gary Johnson,Libertarian,722
8107,2016,Dr. Jill Stein,Green,206
8107,2016,Evan McMullin,Unaffiliated,117
8107,2016,Darrell L. Castle,American Constitution,58
8107,2016,Chris Keniston,Veterans of America,14
8107,2016,Rocky de la Fuente,American Delta,5
8107,2016,Gloria LaRiva,Socialism and Liberation,4
8107,2016,Kyle Kenley Kopitke,Ind. American,4
8107,2016,Joseph Allen Maldonado,Independent People,4
8107,2016,Mike Smith,Unaffiliated,4
8107,2016,Alyson Kennedy,Socialist Workers,3
8107,2016,James Hedges,Prohibition,3
8107,2016,Laurence Kotlikoff,Kotlikoff for President,3
8107,2016,Ryan Alan Scott,Unaffiliated,3
8107,2016,Rod Silva,Nutrition,3
8107,2016,Frank Atwood,Approval Voting,2
8107,2016,Michael A. Maturen,American Solidarity,1
8109,2016,Hillary Clinton,Democratic,1417
8109,2016,Donald J. Trump,Republican,1147
8109,2016,Dr. Jill Stein,Green,129
8109,2016,Gary Johnson,Libertarian,92
8109,2016,Darrell L. Castle,American Constitution,16
8109,2016,Evan McMullin,Unaffiliated,14
8109,2016,Chris Keniston,Veterans of America,7
8109,2016,Rocky de la Fuente,American Delta,4
8109,2016,Kyle Kenley Kopitke,Ind. American,2
8109,2016,Bradford Lyttle,Nonviolent Resistance/Pac,2
8109,2016,Ryan Alan Scott,Unaffiliated,2
8109,2016,Frank Atwood,Approval Voting,1
8109,2016,Joseph Allen Maldonado,Independent People,1
8109,2016,Mike Smith,Unaffiliated,1
8111,2016,Hillary Clinton,Democratic,265
8111,2016,Donald J. Trump,Republican,215
8111,2016,Gary Johnson,Libertarian,17
8111,2016,Dr. Jill Stein,Green,4
8111,2016,Evan McMullin,Unaffiliated,2
8111,2016,Rod Silva,Nutrition,2
8111,2016,Mike Smith,Unaffiliated,1
8113,2016,Hillary Clinton,Democratic,2975
8113,2016,Donald J. Trump,Republican,1033
8113,2016,Gary Johnson,Libertarian,154
8113,2016,Dr. Jill Stein,Green,128
8113,2016,Evan McMullin,Unaffiliated,15
8113,2016,Darrell L. Castle,American Constitution,15
8113,2016,Chris Keniston,Veterans of America,2
8113,2016,Ryan Alan Scott,Unaffiliated,2
8113,2016,Rod Silva,Nutrition,2
8113,2016,Bradford Lyttle,Nonviolent Resistance/Pac,1
8113,2016,Joseph Allen Maldonado,Independent People,1
8113,2016,Mike Smith,Unaffiliated,1
8115,2016,Donald J. Trump,Republican,1015
8115,2016,Hillary Clinton,Democratic,267
8115,2016,Gary Johnson,Libertarian,28
8115,2016,Dr. Jill Stein,Green,21
8115,2016,Evan McMullin,Unaffiliated,12
8115,2016,Darrell L. Castle,American Constitution,9
8115,2016,Chris Keniston,Veterans of America,6
8115,2016,Mike Smith,Unaffiliated,2
8115,2016,Rocky de la Fuente,American Delta,1
8115,2016,Alyson Kennedy,Socialist Workers,1
8115,2016,Laurence Kotlikoff,Kotlikoff for President,1
8115,2016,Ryan Alan Scott,Unaffiliated,1
8117,2016,Hillary Clinton,Democratic,9557
8117,2016,Donald J. Trump,Republican,5100
8117,2016,Gary Johnson,Libertarian,1000
8117,2016,Dr. Jill Stein,Green,302
8117,2016,Evan McMullin,Unaffiliated,113
8117,2016,Darrell L. Castle,American Constitution,46
8117,2016,Rocky de la Fuente,American Delta,9
8117,2016,Chris Keniston,Veterans of America,8
8117,2016,Rod Silva,Nutrition,7
8117,2016,Kyle Kenley Kopitke,Ind. American,6
8117,2016,Ryan Alan Scott,Unaffiliated,6
8117,2016,Mike Smith,Unaffiliated,5
8117,2016,Gloria LaRiva,Socialism and Liberation,3
8117,2016,Thomas Hoefling,America's,3
8117,2016,Laurence Kotlikoff,Kotlikoff for President,2
8117,2016,Bradford Lyttle,Nonviolent Resistance/Pac,2
8117,2016,Joseph Allen Maldonado,Independent People,2
8117,2016,Alyson Kennedy,Socialist Workers,1
8117,2016,Frank Atwood,Approval Voting,1
8117,2016,Michael A. Maturen,American Solidarity,1
8119,2016,Donald J. Trump,Republican,9745
8119,2016,Hillary Clinton,Democratic,3603
8119,2016,Gary Johnson,Libertarian,674
8119,2016,Dr. Jill Stein,Green,165
8119,2016,Evan McMullin,Unaffiliated,121
8119,2016,Darrell L. Castle,American Constitution,74
8119,2016,Chris Keniston,Veterans of America,26
8119,2016,Mike Smith,Unaffiliated,18
8119,2016,Michael A. Maturen,American Solidarity,6
8119,2016,Alyson Kennedy,Socialist Workers,3
8119,2016,Gloria LaRiva,Socialism and Liberation,2
8119,2016,Kyle Kenley Kopitke,Ind. American,2
8119,2016,Thomas Hoefling,America's,1
8119,2016,Laurence Kotlikoff,Kotlikoff for President,1
8119,2016,Frank Atwood,Approval Voting,1
8119,2016,Bradford Lyttle,Nonviolent Resistance/Pac,1
8119,2016,Ryan Alan Scott,Unaffiliated,1
8121,2016,Donald J. Trump,Republican,2299
8121,2016,Hillary Clinton,Democratic,296
8121,2016,Gary Johnson,Libertarian,82
8121,2016,Evan McMullin,Unaffiliated,16
8121,2016,Darrell L. Castle,American Constitution,14
8121,2016,Dr. Jill Stein,Green,11
8121,2016,Chris Keniston,Veterans of America,6
8121,2016,Rocky de la Fuente,American Delta,2
8121,2016,Mike Smith,Unaffiliated,2
8121,2016,Thomas Hoefling,America's,1
8121,2016,Kyle Kenley Kopitke,Ind. American,1
8121,2016,Frank Atwood,Approval Voting,1
8121,2016,Bradford Lyttle,Nonviolent Resistance/Pac,1
8121,2016,Ryan Alan Scott,Unaffiliated,1
8123,2016,Donald J. Trump,Republican,76651
8123,2016,Hillary Clinton,Democratic,46519
8123,2016,Gary Johnson,Libertarian,7487
8123,2016,Evan McMullin,Unaffiliated,1615
8123,2016,Dr. Jill Stein,Green,1353
8123,2016,Darrell L. Castle,American Constitution,844
8123,2016,Chris Keniston,Veterans of America,332
8123,2016,Mike Smith,Unaffiliated,120
8123,2016,Rocky de la Fuente,American Delta,90
8123,2016,Kyle Kenley Kopitke,Ind. American,84
8123,2016,Thomas Hoefling,America's,52
8123,2016,Joseph Allen Maldonado,Independent People,48
8123,2016,Michael A. Maturen,American Solidarity,46
8123,2016,Rod Silva,Nutrition,37
8123,2016,Ryan Alan Scott,Unaffiliated,35
8123,2016,Gloria LaRiva,Socialism and Liberation,30
8123,2016,Alyson Kennedy,Socialist Workers,20
8123,2016,Bradford Lyttle,Nonviolent Resistance/Pac,20
8123,2016,Frank Atwood,Approval Voting,14
8123,2016,Emidio Soltysik,Socialist USA,11
8123,2016,Laurence Kotlikoff,Kotlikoff for President,11
8123,2016,James Hedges,Prohibition,9
8123,2016,Write-ins,-,2
8125,2016,Donald J. Trump,Republican,3850
8125,2016,Hillary Clinton,Democratic,726
8125,2016,Gary Johnson,Libertarian,118
8125,2016,Evan McMullin,Unaffiliated,33
8125,2016,Darrell L. Castle,American Constitution,26
8125,2016,Dr. Jill Stein,Green,16
8125,2016,Chris Keniston,Veterans of America,12
8125,2016,Mike Smith,Unaffiliated,4
8125,2016,Kyle Kenley Kopitke,Ind. American,3
8125,2016,Rocky de la Fuente,American Delta,2
8125,2016,Ryan Alan Scott,Unaffiliated,1
9001,2016,Hillary Clinton,Democratic,243852
9001,2016,Donald J. Trump,Republican,160077
9001,2016,Gary Johnson,Libertarian,11691
9001,2016,Dr. Jill Stein,Green,4866
9001,2016,Evan McMullin,-,612
9001,2016,Write-ins,-,68
9001,2016,Darrell L. Castle,-,28
9001,2016,Thomas Hoefling,-,4
9001,2016,Laurence Kotlikoff,-,4
9001,2016,Gloria LaRiva,-,3
9001,2016,Rocky de la Fuente,-,2
9001,2016,Joseph Allen Maldonado,-,1
9001,2016,Mike Smith,-,1
9003,2016,Hillary Clinton,Democratic,240403
9003,2016,Donald J. Trump,Republican,148173
9003,2016,Gary Johnson,Libertarian,11997
9003,2016,Dr. Jill Stein,Green,5680
9003,2016,Evan McMullin,-,540
9003,2016,Darrell L. Castle,-,33
9003,2016,Write-ins,-,23
9003,2016,Laurence Kotlikoff,-,6
9003,2016,Thomas Hoefling,-,4
9003,2016,Gloria LaRiva,-,3
9003,2016,Rocky de la Fuente,-,2
9005,2016,Donald J. Trump,Republican,53051
9005,2016,Hillary Clinton,Democratic,39775
9005,2016,Gary Johnson,Libertarian,3004
9005,2016,Dr. Jill Stein,Green,1441
9005,2016,Evan McMullin,-,89
9005,2016,Write-ins,-,47
9005,2016,Darrell L. Castle,-,13
9005,2016,Thomas Hoefling,-,5
9005,2016,Laurence Kotlikoff,-,4
9005,2016,Mike Smith,-,4
9005,2016,Rocky de la Fuente,-,3
9005,2016,Gloria LaRiva,-,3
9005,2016,Joseph Allen Maldonado,-,3
9007,2016,Hillary Clinton,Democratic,45357
9007,2016,Donald J. Trump,Republican,38867
9007,2016,Gary Johnson,Libertarian,2760
9007,2016,Dr. Jill Stein,Green,1497
9007,2016,Evan McMullin,-,128
9007,2016,Write-ins,-,5
9007,2016,Laurence Kotlikoff,-,5
9007,2016,Darrell L. Castle,-,3
9007,2016,Rocky de la Fuente,-,1
9007,2016,Gloria LaRiva,-,1
9009,2016,Hillary Clinton,Democratic,205609
9009,2016,Donald J. Trump,Republican,159048
9009,2016,Gary Johnson,Libertarian,9119
9009,2016,Dr. Jill Stein,Green,4757
9009,2016,Evan McMullin,-,378
9009,2016,Darrell L. Castle,-,32
9009,2016,Write-ins,-,28
9009,2016,Gloria LaRiva,-,23
9009,2016,Thomas Hoefling,-,7
9009,2016,Laurence Kotlikoff,-,2
9009,2016,Mike Smith,-,2
9009,2016,Rocky de la Fuente,-,1
9011,2016,Hillary Clinton,Democratic,62278
9011,2016,Donald J. Trump,Republican,54058
9011,2016,Gary Johnson,Libertarian,4744
9011,2016,Dr. Jill Stein,Green,2220
9011,2016,Evan McMullin,-,155
9011,2016,Write-ins,-,38
9011,2016,Darrell L. Castle,-,24
9011,2016,Gloria LaRiva,-,4
9011,2016,Mike Smith,-,4
9011,2016,Rocky de la Fuente,-,1
9011,2016,Thomas Hoefling,-,1
9011,2016,Laurence Kotlikoff,-,1
9013,2016,Hillary Clinton,Democratic,38506
9013,2016,Donald J. Trump,Republican,34194
9013,2016,Gary Johnson,Libertarian,3181
9013,2016,Dr. Jill Stein,Green,1370
9013,2016,Evan McMullin,-,129
9013,2016,Write-ins,-,18
9013,2016,Darrell L. Castle,-,13
9013,2016,Thomas Hoefling,-,8
9013,2016,Gloria LaRiva,-,3
9013,2016,Rocky de la Fuente,-,1
9013,2016,Mike Smith,-,1
9015,2016,Donald J. Trump,Republican,25747
9015,2016,Hillary Clinton,Democratic,21792
9015,2016,Gary Johnson,Libertarian,2180
9015,2016,Dr. Jill Stein,Green,1010
9015,2016,Evan McMullin,-,77
9015,2016,Write-ins,-,11
9015,2016,Thomas Hoefling,-,2
9015,2016,Darrell L. Castle,-,1
9015,2016,Rocky de la Fuente,-,1
9015,2016,Gloria LaRiva,-,1
9015,2016,Laurence Kotlikoff,-,1
10001,2016,Donald J. Trump,Republican,36991
10001,2016,Hillary Clinton,Democratic,33351
10001,2016,Gary Johnson,Libertarian DE,2876
10001,2016,Dr. Jill Stein,Green DE,1042
10001,2016,Write-ins,-,341
10001,2016,Evan McMullin,Write-in,109
10001,2016,Darrell L. Castle,Write-in,16
10001,2016,Mike Smith,Write-in,2
10001,2016,Richard Duncan,Write-in,1
10003,2016,Hillary Clinton,Democratic,162919
10003,2016,Donald J. Trump,Republican,85525
10003,2016,Gary Johnson,Libertarian DE,9107
10003,2016,Dr. Jill Stein,Green DE,3956
10003,2016,Write-ins,-,895
10003,2016,Evan McMullin,Write-in,514
10003,2016,Darrell L. Castle,Write-in,47
10003,2016,Thomas Hoefling,Write-in,5
10003,2016,Rocky de la Fuente,Write-in,3
10003,2016,Gloria LaRiva,Write-in,3
10003,2016,Jerry White,Write-in,2
10003,2016,Lynn S. Kahn,Write-in,1
10003,2016,Joseph Allen Maldonado,Write-in,1
10003,2016,Mike Smith,Write-in,1
10005,2016,Donald J. Trump,Republican,62611
10005,2016,Hillary Clinton,Democratic,39333
10005,2016,Gary Johnson,Libertarian DE,2774
10005,2016,Dr. Jill Stein,Green DE,1105
10005,2016,Write-ins,-,187
10005,2016,Evan McMullin,Write-in,83
10005,2016,Darrell L. Castle,Write-in,11
10005,2016,Thomas Hoefling,Write-in,2
11001,2016,Hillary Clinton,Democratic,282830
11001,2016,Donald J. Trump,Republican,12723
11001,2016,Write-ins,-,6551
11001,2016,Gary Johnson,Libertarian,4906
11001,2016,Dr. Jill Stein,DC Statehood Green,4258
12001,2016,Hillary Clinton,Democratic,75820
12001,2016,Donald J. Trump,Republican,46834
12001,2016,Gary Johnson,Libertarian FL,4059
12001,2016,Write-ins,-,1530
12001,2016,Dr. Jill Stein,Green,1507
12001,2016,Darrell L. Castle,Constitution FL,262
12001,2016,Rocky de la Fuente,Reform,87
12001,2016,Richard Duncan,-,1
12003,2016,Donald J. Trump,Republican,10294
12003,2016,Hillary Clinton,Democratic,2112
12003,2016,Gary Johnson,Libertarian FL,169
12003,2016,Write-ins,-,71
12003,2016,Dr. Jill Stein,Green,30
12003,2016,Darrell L. Castle,Constitution FL,23
12003,2016,Rocky de la Fuente,Reform,6
12005,2016,Donald J. Trump,Republican,62194
12005,2016,Hillary Clinton,Democratic,21797
12005,2016,Gary Johnson,Libertarian FL,2652
12005,2016,Write-ins,-,773
12005,2016,Dr. Jill Stein,Green,562
12005,2016,Darrell L. Castle,Constitution FL,179
12005,2016,Rocky de la Fuente,Reform,65
12007,2016,Donald J. Trump,Republican,8913
12007,2016,Hillary Clinton,Democratic,2924
12007,2016,Gary Johnson,Libertarian FL,177
12007,2016,Write-ins,-,60
12007,2016,Dr. Jill Stein,Green,47
12007,2016,Darrell L. Castle,Constitution FL,33
12007,2016,Rocky de la Fuente,Reform,4
12009,2016,Donald J. Trump,Republican,181848
12009,2016,Hillary Clinton,Democratic,119679
12009,2016,Gary Johnson,Libertarian FL,9451
12009,2016,Write-ins,-,3393
12009,2016,Dr. Jill Stein,Green,2708
12009,2016,Darrell L. Castle,Constitution FL,744
12009,2016,Rocky de la Fuente,Reform,314
12009,2016,Richard Duncan,-,2
12009,2016,Laurence Kotlikoff,-,2
12011,2016,Hillary Clinton,Democratic,553320
12011,2016,Donald J. Trump,Republican,260951
12011,2016,Gary Johnson,Libertarian FL,11078
12011,2016,Write-ins,-,5438
12011,2016,Dr. Jill Stein,Green,5094
12011,2016,Darrell L. Castle,Constitution FL,907
12011,2016,Rocky de la Fuente,Reform,600
12013,2016,Donald J. Trump,Republican,4655
12013,2016,Hillary Clinton,Democratic,1241
12013,2016,Gary Johnson,Libertarian FL,124
12013,2016,Write-ins,-,47
12013,2016,Dr. Jill Stein,Green,25
12013,2016,Darrell L. Castle,Constitution FL,25
12013,2016,Rocky de la Fuente,Reform,11
12015,2016,Donald J. Trump,Republican,60218
12015,2016,Hillary Clinton,Democratic,33445
12015,2016,Gary Johnson,Libertarian FL,1946
12015,2016,Write-ins,-,813
12015,2016,Dr. Jill Stein,Green,567
12015,2016,Darrell L. Castle,Constitution FL,127
12015,2016,Rocky de la Fuente,Reform,68
12015,2016,Richard Duncan,-,2
12015,2016,Laurence Kotlikoff,-,1
12017,2016,Donald J. Trump,Republican,54456
12017,2016,Hillary Clinton,Democratic,22789
12017,2016,Gary Johnson,Libertarian FL,1724
12017,2016,Write-ins,-,712
12017,2016,Dr. Jill Stein,Green,480
12017,2016,Darrell L. Castle,Constitution FL,182
12017,2016,Rocky de la Fuente,Reform,68
12017,2016,Laurence Kotlikoff,-,1
12019,2016,Donald J. Trump,Republican,74963
12019,2016,Hillary Clinton,Democratic,27822
12019,2016,Gary Johnson,Libertarian FL,2806
12019,2016,Write-ins,-,834
12019,2016,Dr. Jill Stein,Green,571
12019,2016,Darrell L. Castle,Constitution FL,223
12019,2016,Rocky de la Fuente,Reform,98
12021,2016,Donald J. Trump,Republican,105423
12021,2016,Hillary Clinton,Democratic,61085
12021,2016,Gary Johnson,Libertarian FL,3263
12021,2016,Write-ins,-,1722
12021,2016,Dr. Jill Stein,Green,747
12021,2016,Darrell L. Castle,Constitution FL,172
12021,2016,Rocky de la Fuente,Reform,98
12023,2016,Donald J. Trump,Republican,20368
12023,2016,Hillary Clinton,Democratic,7601
12023,2016,Gary Johnson,Libertarian FL,523
12023,2016,Write-ins,-,157
12023,2016,Dr. Jill Stein,Green,150
12023,2016,Darrell L. Castle,Constitution FL,44
12023,2016,Rocky de la Fuente,Reform,21
12027,2016,Donald J. Trump,Republican,6778
12027,2016,Hillary Clinton,Democratic,3781
12027,2016,Gary Johnson,Libertarian FL,166
12027,2016,Write-ins,-,85
12027,2016,Dr. Jill Stein,Green,53
12027,2016,Darrell L. Castle,Constitution FL,22
12027,2016,Rocky de la Fuente,Reform,18
12029,2016,Donald J. Trump,Republican,5822
12029,2016,Hillary Clinton,Democratic,1270
12029,2016,Gary Johnson,Libertarian FL,77
12029,2016,Write-ins,-,44
12029,2016,Dr. Jill Stein,Green,21
12029,2016,Darrell L. Castle,Constitution FL,10
12029,2016,Rocky de la Fuente,Reform,2
12031,2016,Donald J. Trump,Republican,211672
12031,2016,Hillary Clinton,Democratic,205704
12031,2016,Gary Johnson,Libertarian FL,11318
12031,2016,Write-ins,-,3879
12031,2016,Dr. Jill Stein,Green,2912
12031,2016,Darrell L. Castle,Constitution FL,747
12031,2016,Rocky de la Fuente,Reform,331
12031,2016,Richard Duncan,-,7
12031,2016,Laurence Kotlikoff,-,3
12033,2016,Donald J. Trump,Republican,88808
12033,2016,Hillary Clinton,Democratic,57461
12033,2016,Gary Johnson,Libertarian FL,4612
12033,2016,Write-ins,-,1705
12033,2016,Dr. Jill Stein,Green,1055
12033,2016,Darrell L. Castle,Constitution FL,415
12033,2016,Rocky de la Fuente,Reform,116
12035,2016,Donald J. Trump,Republican,33850
12035,2016,Hillary Clinton,Democratic,22026
12035,2016,Gary Johnson,Libertarian FL,1114
12035,2016,Write-ins,-,484
12035,2016,Dr. Jill Stein,Green,388
12035,2016,Darrell L. Castle,Constitution FL,84
12035,2016,Rocky de la Fuente,Reform,41
12037,2016,Donald J. Trump,Republican,4125
12037,2016,Hillary Clinton,Democratic,1744
12037,2016,Gary Johnson,Libertarian FL,95
12037,2016,Write-ins,-,44
12037,2016,Dr. Jill Stein,Green,33
12037,2016,Darrell L. Castle,Constitution FL,16
12037,2016,Rocky de la Fuente,Reform,2
12039,2016,Hillary Clinton,Democratic,15020
12039,2016,Donald J. Trump,Republican,6728
12039,2016,Gary Johnson,Libertarian FL,229
12039,2016,Write-ins,-,101
12039,2016,Dr. Jill Stein,Green,78
12039,2016,Darrell L. Castle,Constitution FL,49
12039,2016,Rocky de la Fuente,Reform,9
12041,2016,Donald J. Trump,Republican,6740
12041,2016,Hillary Clinton,Democratic,1458
12041,2016,Gary Johnson,Libertarian FL,155
12041,2016,Write-ins,-,52
12041,2016,Dr. Jill Stein,Green,43
12041,2016,Darrell L. Castle,Constitution FL,18
12041,2016,Rocky de la Fuente,Reform,6
12043,2016,Donald J. Trump,Republican,2996
12043,2016,Hillary Clinton,Democratic,1271
12043,2016,Gary Johnson,Libertarian FL,54
12043,2016,Write-ins,-,29
12043,2016,Dr. Jill Stein,Green,18
12043,2016,Darrell L. Castle,Constitution FL,9
12043,2016,Rocky de la Fuente,Reform,5
12045,2016,Donald J. Trump,Republican,5329
12045,2016,Hillary Clinton,Democratic,1720
12045,2016,Gary Johnson,Libertarian FL,195
12045,2016,Write-ins,-,38
12045,2016,Dr. Jill Stein,Green,27
12045,2016,Darrell L. Castle,Constitution FL,14
12045,2016,Rocky de la Fuente,Reform,8
12047,2016,Donald J. Trump,Republican,3443
12047,2016,Hillary Clinton,Democratic,1904
12047,2016,Gary Johnson,Libertarian FL,79
12047,2016,Write-ins,-,31
12047,2016,Dr. Jill Stein,Green,17
12047,2016,Darrell L. Castle,Constitution FL,11
12047,2016,Rocky de la Fuente,Reform,6
12049,2016,Donald J. Trump,Republican,5242
12049,2016,Hillary Clinton,Democratic,2149
12049,2016,Gary Johnson,Libertarian FL,140
12049,2016,Write-ins,-,62
12049,2016,Dr. Jill Stein,Green,24
12049,2016,Darrell L. Castle,Constitution FL,21
12049,2016,Rocky de la Fuente,Reform,7
12051,2016,Donald J. Trump,Republican,6195
12051,2016,Hillary Clinton,Democratic,4615
12051,2016,Gary Johnson,Libertarian FL,207
12051,2016,Write-ins,-,67
12051,2016,Dr. Jill Stein,Green,52
12051,2016,Darrell L. Castle,Constitution FL,28
12051,2016,Rocky de la Fuente,Reform,18
12053,2016,Donald J. Trump,Republican,58970
12053,2016,Hillary Clinton,Democratic,31795
12053,2016,Gary Johnson,Libertarian FL,2051
12053,2016,Write-ins,-,855
12053,2016,Dr. Jill Stein,Green,710
12053,2016,Darrell L. Castle,Constitution FL,190
12053,2016,Rocky de la Fuente,Reform,77
12053,2016,Laurence Kotlikoff,-,3
12055,2016,Donald J. Trump,Republican,29565
12055,2016,Hillary Clinton,Democratic,14937
12055,2016,Gary Johnson,Libertarian FL,854
